battle_tag,opponent_username,won,turn,event
battle-gen9ubers-1856,simple-uber-301,True,6,|-damage|p1a: Kyogre|0 fnt
battle-gen9ubers-1856,simple-uber-301,True,6,|-unboost|p2a: Koraidon|def|1
battle-gen9ubers-1856,simple-uber-301,True,6,|-unboost|p2a: Koraidon|spd|1
battle-gen9ubers-1856,simple-uber-301,True,6,|faint|p1a: Kyogre
battle-gen9ubers-1856,simple-uber-301,True,6,|-damage|p2a: Koraidon|91/100|[from] item: Life Orb
battle-gen9ubers-1856,simple-uber-301,True,6,|
battle-gen9ubers-1856,simple-uber-301,True,6,|-weather|SunnyDay|[upkeep]
battle-gen9ubers-1856,simple-uber-301,True,6,|upkeep
battle-gen9ubers-1856,simple-uber-301,True,6,|
battle-gen9ubers-1856,simple-uber-301,True,6,|switch|p1a: Zacian|Zacian-Crowned|325/325
battle-gen9ubers-1856,simple-uber-301,True,6,|-ability|p1a: Zacian|Intrepid Sword|boost
battle-gen9ubers-1856,simple-uber-301,True,6,|-boost|p1a: Zacian|atk|1
battle-gen9ubers-1856,simple-uber-301,True,6,|turn|7
battle-gen9ubers-1856,simple-uber-301,True,7,|
battle-gen9ubers-1856,simple-uber-301,True,7,|move|p1a: Zacian|Behemoth Blade|p2a: Koraidon
battle-gen9ubers-1856,simple-uber-301,True,7,|-damage|p2a: Koraidon|0 fnt
battle-gen9ubers-1856,simple-uber-301,True,7,|faint|p2a: Koraidon
battle-gen9ubers-1856,simple-uber-301,True,7,|
battle-gen9ubers-1856,simple-uber-301,True,7,|-weather|SunnyDay|[upkeep]
battle-gen9ubers-1856,simple-uber-301,True,7,|upkeep
battle-gen9ubers-1856,simple-uber-301,True,7,|
battle-gen9ubers-1856,simple-uber-301,True,7,"|switch|p2a: Kingambit|Kingambit, M|100/100"
battle-gen9ubers-1856,simple-uber-301,True,7,|-activate|p2a: Kingambit|move: Sticky Web
battle-gen9ubers-1856,simple-uber-301,True,7,|-unboost|p2a: Kingambit|spe|1
battle-gen9ubers-1856,simple-uber-301,True,7,|-activate|p2a: Kingambit|ability: Supreme Overlord
battle-gen9ubers-1856,simple-uber-301,True,7,|-start|p2a: Kingambit|fallen2|[silent]
battle-gen9ubers-1856,simple-uber-301,True,7,|turn|8
battle-gen9ubers-1856,simple-uber-301,True,8,|
battle-gen9ubers-1856,simple-uber-301,True,8,|move|p1a: Zacian|Close Combat|p2a: Kingambit
battle-gen9ubers-1856,simple-uber-301,True,8,|-supereffective|p2a: Kingambit
battle-gen9ubers-1856,simple-uber-301,True,8,|-damage|p2a: Kingambit|0 fnt
battle-gen9ubers-1856,simple-uber-301,True,8,|-unboost|p1a: Zacian|def|1
battle-gen9ubers-1856,simple-uber-301,True,8,|-unboost|p1a: Zacian|spd|1
battle-gen9ubers-1856,simple-uber-301,True,8,|faint|p2a: Kingambit
battle-gen9ubers-1856,simple-uber-301,True,8,|-end|p2a: Kingambit|fallen2|[silent]
battle-gen9ubers-1856,simple-uber-301,True,8,|
battle-gen9ubers-1856,simple-uber-301,True,8,|-weather|SunnyDay|[upkeep]
battle-gen9ubers-1856,simple-uber-301,True,8,|upkeep
battle-gen9ubers-1856,simple-uber-301,True,8,|
battle-gen9ubers-1856,simple-uber-301,True,8,|switch|p2a: Deoxys|Deoxys-Speed|100/100
battle-gen9ubers-1856,simple-uber-301,True,8,|-activate|p2a: Deoxys|move: Sticky Web
battle-gen9ubers-1856,simple-uber-301,True,8,|-unboost|p2a: Deoxys|spe|1
battle-gen9ubers-1856,simple-uber-301,True,8,|-ability|p2a: Deoxys|Pressure
battle-gen9ubers-1856,simple-uber-301,True,8,|turn|9
battle-gen9ubers-1856,simple-uber-301,True,9,|
battle-gen9ubers-1856,simple-uber-301,True,9,|move|p1a: Zacian|Behemoth Blade|p2a: Deoxys
battle-gen9ubers-1856,simple-uber-301,True,9,|-enditem|p2a: Deoxys|Focus Sash
battle-gen9ubers-1856,simple-uber-301,True,9,|-damage|p2a: Deoxys|1/100
battle-gen9ubers-1856,simple-uber-301,True,9,|move|p2a: Deoxys|Spikes|p1a: Zacian
battle-gen9ubers-1856,simple-uber-301,True,9,|-sidestart|p1: wche652a3|Spikes
battle-gen9ubers-1856,simple-uber-301,True,9,|
battle-gen9ubers-1856,simple-uber-301,True,9,|-weather|SunnyDay|[upkeep]
battle-gen9ubers-1856,simple-uber-301,True,9,|upkeep
battle-gen9ubers-1856,simple-uber-301,True,9,|turn|10
battle-gen9ubers-1856,simple-uber-301,True,10,|
battle-gen9ubers-1856,simple-uber-301,True,10,|move|p1a: Zacian|Behemoth Blade|p2a: Deoxys
battle-gen9ubers-1856,simple-uber-301,True,10,|-damage|p2a: Deoxys|0 fnt
battle-gen9ubers-1856,simple-uber-301,True,10,|faint|p2a: Deoxys
battle-gen9ubers-1856,simple-uber-301,True,10,|
battle-gen9ubers-1856,simple-uber-301,True,10,|-weather|none
battle-gen9ubers-1856,simple-uber-301,True,10,|upkeep
battle-gen9ubers-1856,simple-uber-301,True,10,|
battle-gen9ubers-1856,simple-uber-301,True,10,|switch|p2a: Eternatus|Eternatus|100/100
battle-gen9ubers-1856,simple-uber-301,True,10,|-activate|p2a: Eternatus|move: Sticky Web
battle-gen9ubers-1856,simple-uber-301,True,10,|-unboost|p2a: Eternatus|spe|1
battle-gen9ubers-1856,simple-uber-301,True,10,|-ability|p2a: Eternatus|Pressure
battle-gen9ubers-1856,simple-uber-301,True,10,|turn|11
battle-gen9ubers-1856,simple-uber-301,True,11,|
battle-gen9ubers-1856,simple-uber-301,True,11,|move|p1a: Zacian|Behemoth Blade|p2a: Eternatus
battle-gen9ubers-1856,simple-uber-301,True,11,|-damage|p2a: Eternatus|30/100
battle-gen9ubers-1856,simple-uber-301,True,11,|move|p2a: Eternatus|Fire Blast|p1a: Zacian
battle-gen9ubers-1856,simple-uber-301,True,11,|-supereffective|p1a: Zacian
battle-gen9ubers-1856,simple-uber-301,True,11,|-damage|p1a: Zacian|0 fnt
battle-gen9ubers-1856,simple-uber-301,True,11,|faint|p1a: Zacian
battle-gen9ubers-1856,simple-uber-301,True,11,|
battle-gen9ubers-1856,simple-uber-301,True,11,|upkeep
battle-gen9ubers-1856,simple-uber-301,True,11,|
battle-gen9ubers-1856,simple-uber-301,True,11,|switch|p1a: Arceus|Arceus-Ghost|402/402
battle-gen9ubers-1856,simple-uber-301,True,11,|-damage|p1a: Arceus|352/402|[from] Spikes
battle-gen9ubers-1856,simple-uber-301,True,11,|turn|12
battle-gen9ubers-1856,simple-uber-301,True,12,|
battle-gen9ubers-1856,simple-uber-301,True,12,|move|p1a: Arceus|Judgment|p2a: Eternatus
battle-gen9ubers-1856,simple-uber-301,True,12,|-damage|p2a: Eternatus|0 fnt
battle-gen9ubers-1856,simple-uber-301,True,12,|faint|p2a: Eternatus
battle-gen9ubers-1856,simple-uber-301,True,12,|
battle-gen9ubers-1856,simple-uber-301,True,12,|upkeep
battle-gen9ubers-1856,simple-uber-301,True,12,|
battle-gen9ubers-1856,simple-uber-301,True,12,|switch|p2a: Arceus|Arceus-Fairy|100/100
battle-gen9ubers-1856,simple-uber-301,True,12,|-activate|p2a: Arceus|move: Sticky Web
battle-gen9ubers-1856,simple-uber-301,True,12,|-unboost|p2a: Arceus|spe|1
battle-gen9ubers-1856,simple-uber-301,True,12,|turn|13
battle-gen9ubers-1856,simple-uber-301,True,13,|
battle-gen9ubers-1856,simple-uber-301,True,13,|move|p1a: Arceus|Judgment|p2a: Arceus
battle-gen9ubers-1856,simple-uber-301,True,13,|-damage|p2a: Arceus|56/100
battle-gen9ubers-1856,simple-uber-301,True,13,|move|p2a: Arceus|Calm Mind|p2a: Arceus
battle-gen9ubers-1856,simple-uber-301,True,13,|-boost|p2a: Arceus|spa|1
battle-gen9ubers-1856,simple-uber-301,True,13,|-boost|p2a: Arceus|spd|1
battle-gen9ubers-1856,simple-uber-301,True,13,|
battle-gen9ubers-1856,simple-uber-301,True,13,|upkeep
battle-gen9ubers-1856,simple-uber-301,True,13,|turn|14
battle-gen9ubers-1856,simple-uber-301,True,14,|
battle-gen9ubers-1856,simple-uber-301,True,14,|move|p1a: Arceus|Judgment|p2a: Arceus
battle-gen9ubers-1856,simple-uber-301,True,14,|-damage|p2a: Arceus|30/100
battle-gen9ubers-1856,simple-uber-301,True,14,|move|p2a: Arceus|Calm Mind|p2a: Arceus
battle-gen9ubers-1856,simple-uber-301,True,14,|-boost|p2a: Arceus|spa|1
battle-gen9ubers-1856,simple-uber-301,True,14,|-boost|p2a: Arceus|spd|1
battle-gen9ubers-1856,simple-uber-301,True,14,|
battle-gen9ubers-1856,simple-uber-301,True,14,|upkeep
battle-gen9ubers-1856,simple-uber-301,True,14,|turn|15
battle-gen9ubers-1856,simple-uber-301,True,15,|
battle-gen9ubers-1856,simple-uber-301,True,15,|move|p1a: Arceus|Judgment|p2a: Arceus
battle-gen9ubers-1856,simple-uber-301,True,15,|-damage|p2a: Arceus|10/100
battle-gen9ubers-1856,simple-uber-301,True,15,|move|p2a: Arceus|Calm Mind|p2a: Arceus
battle-gen9ubers-1856,simple-uber-301,True,15,|-boost|p2a: Arceus|spa|1
battle-gen9ubers-1856,simple-uber-301,True,15,|-boost|p2a: Arceus|spd|1
battle-gen9ubers-1856,simple-uber-301,True,15,|
battle-gen9ubers-1856,simple-uber-301,True,15,|upkeep
battle-gen9ubers-1856,simple-uber-301,True,15,|turn|16
battle-gen9ubers-1856,simple-uber-301,True,16,|
battle-gen9ubers-1856,simple-uber-301,True,16,|move|p1a: Arceus|Judgment|p2a: Arceus
battle-gen9ubers-1856,simple-uber-301,True,16,|-damage|p2a: Arceus|0 fnt
battle-gen9ubers-1856,simple-uber-301,True,16,|faint|p2a: Arceus
battle-gen9ubers-1856,simple-uber-301,True,16,|
battle-gen9ubers-1856,simple-uber-301,True,16,|deinit
battle-gen9ubers-1857,simple-uber-301,True,0,|init|battle
battle-gen9ubers-1857,simple-uber-301,True,0,|title|wche652a3 vs. simple-uber-301
battle-gen9ubers-1857,simple-uber-301,True,0,|j|☆wche652a3
battle-gen9ubers-1857,simple-uber-301,True,0,|j|☆simple-uber-301
battle-gen9ubers-1857,simple-uber-301,True,0,|gametype|singles
battle-gen9ubers-1857,simple-uber-301,True,0,|player|p1|wche652a3|101|
battle-gen9ubers-1857,simple-uber-301,True,0,|player|p2|simple-uber-301|169|
battle-gen9ubers-1857,simple-uber-301,True,0,|gen|9
battle-gen9ubers-1857,simple-uber-301,True,0,|tier|[Gen 9] Ubers
battle-gen9ubers-1857,simple-uber-301,True,0,|rule|HP Percentage Mod: HP is shown in percentages
battle-gen9ubers-1857,simple-uber-301,True,0,|rule|Endless Battle Clause: Forcing endless battles is banned
battle-gen9ubers-1857,simple-uber-301,True,0,|rule|Sleep Clause Mod: Limit one foe put to sleep
battle-gen9ubers-1857,simple-uber-301,True,0,|rule|Species Clause: Limit one of each Pokémon
battle-gen9ubers-1857,simple-uber-301,True,0,|rule|OHKO Clause: OHKO moves are banned
battle-gen9ubers-1857,simple-uber-301,True,0,|rule|Evasion Items Clause: Evasion items are banned
battle-gen9ubers-1857,simple-uber-301,True,0,|rule|Evasion Moves Clause: Evasion moves are banned
battle-gen9ubers-1857,simple-uber-301,True,0,|clearpoke
battle-gen9ubers-1857,simple-uber-301,True,0,"|poke|p1|Ribombee, M|"
battle-gen9ubers-1857,simple-uber-301,True,0,|poke|p1|Koraidon|
battle-gen9ubers-1857,simple-uber-301,True,0,|poke|p1|Arceus-Ghost|
battle-gen9ubers-1857,simple-uber-301,True,0,|poke|p1|Zacian-*|
battle-gen9ubers-1857,simple-uber-301,True,0,|poke|p1|Eternatus|
battle-gen9ubers-1857,simple-uber-301,True,0,|poke|p1|Kyogre|
battle-gen9ubers-1857,simple-uber-301,True,0,|poke|p2|Deoxys-Speed|
battle-gen9ubers-1857,simple-uber-301,True,0,"|poke|p2|Kingambit, M|"
battle-gen9ubers-1857,simple-uber-301,True,0,|poke|p2|Zacian-*|
battle-gen9ubers-1857,simple-uber-301,True,0,|poke|p2|Arceus-Fairy|
battle-gen9ubers-1857,simple-uber-301,True,0,|poke|p2|Eternatus|
battle-gen9ubers-1857,simple-uber-301,True,0,|poke|p2|Koraidon|
battle-gen9ubers-1857,simple-uber-301,True,0,|teampreview
battle-gen9ubers-1857,simple-uber-301,True,0,|
battle-gen9ubers-1857,simple-uber-301,True,0,|teamsize|p1|6
battle-gen9ubers-1857,simple-uber-301,True,0,|teamsize|p2|6
battle-gen9ubers-1857,simple-uber-301,True,0,|start
battle-gen9ubers-1857,simple-uber-301,True,0,"|switch|p1a: Ribombee|Ribombee, M|261/261"
battle-gen9ubers-1857,simple-uber-301,True,0,|switch|p2a: Arceus|Arceus-Fairy|100/100
battle-gen9ubers-1857,simple-uber-301,True,0,|turn|1
battle-gen9ubers-1857,simple-uber-301,True,1,|
battle-gen9ubers-1857,simple-uber-301,True,1,|move|p1a: Ribombee|Sticky Web|p2a: Arceus
battle-gen9ubers-1857,simple-uber-301,True,1,|-sidestart|p2: simple-uber-301|move: Sticky Web
battle-gen9ubers-1857,simple-uber-301,True,1,|move|p2a: Arceus|Judgment|p1a: Ribombee
battle-gen9ubers-1857,simple-uber-301,True,1,|-crit|p1a: Ribombee
battle-gen9ubers-1857,simple-uber-301,True,1,|-enditem|p1a: Ribombee|Focus Sash
battle-gen9ubers-1857,simple-uber-301,True,1,|-damage|p1a: Ribombee|1/261
battle-gen9ubers-1857,simple-uber-301,True,1,|
battle-gen9ubers-1857,simple-uber-301,True,1,|upkeep
battle-gen9ubers-1857,simple-uber-301,True,1,|turn|2
battle-gen9ubers-1857,simple-uber-301,True,2,|
battle-gen9ubers-1857,simple-uber-301,True,2,|move|p1a: Ribombee|Stun Spore|p2a: Arceus
battle-gen9ubers-1857,simple-uber-301,True,2,|-status|p2a: Arceus|par
battle-gen9ubers-1857,simple-uber-301,True,2,|move|p2a: Arceus|Judgment|p1a: Ribombee
battle-gen9ubers-1857,simple-uber-301,True,2,|-damage|p1a: Ribombee|0 fnt
battle-gen9ubers-1857,simple-uber-301,True,2,|faint|p1a: Ribombee
battle-gen9ubers-1857,simple-uber-301,True,2,|
battle-gen9ubers-1857,simple-uber-301,True,2,|upkeep
battle-gen9ubers-1857,simple-uber-301,True,2,|
battle-gen9ubers-1857,simple-uber-301,True,2,|switch|p1a: Zacian|Zacian-Crowned|325/325
battle-gen9ubers-1857,simple-uber-301,True,2,|-ability|p1a: Zacian|Intrepid Sword|boost
battle-gen9ubers-1857,simple-uber-301,True,2,|-boost|p1a: Zacian|atk|1
battle-gen9ubers-1857,simple-uber-301,True,2,|turn|3
battle-gen9ubers-1857,simple-uber-301,True,3,|
battle-gen9ubers-1857,simple-uber-301,True,3,|move|p1a: Zacian|Behemoth Blade|p2a: Arceus
battle-gen9ubers-1857,simple-uber-301,True,3,|-supereffective|p2a: Arceus
battle-gen9ubers-1857,simple-uber-301,True,3,|-damage|p2a: Arceus|0 fnt
battle-gen9ubers-1857,simple-uber-301,True,3,|faint|p2a: Arceus
battle-gen9ubers-1857,simple-uber-301,True,3,|
battle-gen9ubers-1857,simple-uber-301,True,3,|upkeep
battle-gen9ubers-1857,simple-uber-301,True,3,|
battle-gen9ubers-1857,simple-uber-301,True,3,|switch|p2a: Zacian|Zacian-Crowned|100/100
battle-gen9ubers-1857,simple-uber-301,True,3,|-activate|p2a: Zacian|move: Sticky Web
battle-gen9ubers-1857,simple-uber-301,True,3,|-unboost|p2a: Zacian|spe|1
battle-gen9ubers-1857,simple-uber-301,True,3,|-ability|p2a: Zacian|Intrepid Sword|boost
battle-gen9ubers-1857,simple-uber-301,True,3,|-boost|p2a: Zacian|atk|1
battle-gen9ubers-1857,simple-uber-301,True,3,|turn|4
battle-gen9ubers-1857,simple-uber-301,True,4,|
battle-gen9ubers-1857,simple-uber-301,True,4,|move|p1a: Zacian|Behemoth Blade|p2a: Zacian
battle-gen9ubers-1857,simple-uber-301,True,4,|-damage|p2a: Zacian|22/100
battle-gen9ubers-1857,simple-uber-301,True,4,|move|p2a: Zacian|Behemoth Blade|p1a: Zacian
battle-gen9ubers-1857,simple-uber-301,True,4,|-damage|p1a: Zacian|67/325
battle-gen9ubers-1857,simple-uber-301,True,4,|
battle-gen9ubers-1857,simple-uber-301,True,4,|upkeep
battle-gen9ubers-1857,simple-uber-301,True,4,|turn|5
battle-gen9ubers-1857,simple-uber-301,True,5,|
battle-gen9ubers-1857,simple-uber-301,True,5,|move|p1a: Zacian|Behemoth Blade|p2a: Zacian
battle-gen9ubers-1857,simple-uber-301,True,5,|-damage|p2a: Zacian|0 fnt
battle-gen9ubers-1857,simple-uber-301,True,5,|faint|p2a: Zacian
battle-gen9ubers-1857,simple-uber-301,True,5,|
battle-gen9ubers-1857,simple-uber-301,True,5,|upkeep
battle-gen9ubers-1857,simple-uber-301,True,5,|
battle-gen9ubers-1857,simple-uber-301,True,5,"|switch|p2a: Kingambit|Kingambit, M|100/100"
battle-gen9ubers-1857,simple-uber-301,True,5,|-activate|p2a: Kingambit|move: Sticky Web
battle-gen9ubers-1857,simple-uber-301,True,5,|-unboost|p2a: Kingambit|spe|1
battle-gen9ubers-1857,simple-uber-301,True,5,|-activate|p2a: Kingambit|ability: Supreme Overlord
battle-gen9ubers-1857,simple-uber-301,True,5,|-start|p2a: Kingambit|fallen2|[silent]
battle-gen9ubers-1857,simple-uber-301,True,5,|turn|6
battle-gen9ubers-1857,simple-uber-301,True,6,|
battle-gen9ubers-1857,simple-uber-301,True,6,|move|p1a: Zacian|Close Combat|p2a: Kingambit
battle-gen9ubers-1857,simple-uber-301,True,6,|-supereffective|p2a: Kingambit
battle-gen9ubers-1857,simple-uber-301,True,6,|-damage|p2a: Kingambit|0 fnt
battle-gen9ubers-1857,simple-uber-301,True,6,|-unboost|p1a: Zacian|def|1
battle-gen9ubers-1857,simple-uber-301,True,6,|-unboost|p1a: Zacian|spd|1
battle-gen9ubers-1857,simple-uber-301,True,6,|faint|p2a: Kingambit
battle-gen9ubers-1857,simple-uber-301,True,6,|-end|p2a: Kingambit|fallen2|[silent]
battle-gen9ubers-1857,simple-uber-301,True,6,|
battle-gen9ubers-1857,simple-uber-301,True,6,|upkeep
battle-gen9ubers-1857,simple-uber-301,True,6,|
battle-gen9ubers-1857,simple-uber-301,True,6,|switch|p2a: Deoxys|Deoxys-Speed|100/100
battle-gen9ubers-1857,simple-uber-301,True,6,|-activate|p2a: Deoxys|move: Sticky Web
battle-gen9ubers-1857,simple-uber-301,True,6,|-unboost|p2a: Deoxys|spe|1
battle-gen9ubers-1857,simple-uber-301,True,6,|-ability|p2a: Deoxys|Pressure
battle-gen9ubers-1857,simple-uber-301,True,6,|turn|7
battle-gen9ubers-1857,simple-uber-301,True,7,|
battle-gen9ubers-1857,simple-uber-301,True,7,|move|p1a: Zacian|Behemoth Blade|p2a: Deoxys
battle-gen9ubers-1857,simple-uber-301,True,7,|-enditem|p2a: Deoxys|Focus Sash
battle-gen9ubers-1857,simple-uber-301,True,7,|-damage|p2a: Deoxys|1/100
battle-gen9ubers-1857,simple-uber-301,True,7,|move|p2a: Deoxys|Spikes|p1a: Zacian
battle-gen9ubers-1857,simple-uber-301,True,7,|-sidestart|p1: wche652a3|Spikes
battle-gen9ubers-1857,simple-uber-301,True,7,|
battle-gen9ubers-1857,simple-uber-301,True,7,|upkeep
battle-gen9ubers-1857,simple-uber-301,True,7,|turn|8
battle-gen9ubers-1857,simple-uber-301,True,8,|
battle-gen9ubers-1857,simple-uber-301,True,8,|move|p1a: Zacian|Behemoth Blade|p2a: Deoxys
battle-gen9ubers-1857,simple-uber-301,True,8,|-damage|p2a: Deoxys|0 fnt
battle-gen9ubers-1857,simple-uber-301,True,8,|faint|p2a: Deoxys
battle-gen9ubers-1857,simple-uber-301,True,8,|
battle-gen9ubers-1857,simple-uber-301,True,8,|upkeep
battle-gen9ubers-1857,simple-uber-301,True,8,|
battle-gen9ubers-1857,simple-uber-301,True,8,|switch|p2a: Eternatus|Eternatus|100/100
battle-gen9ubers-1857,simple-uber-301,True,8,|-activate|p2a: Eternatus|move: Sticky Web
battle-gen9ubers-1857,simple-uber-301,True,8,|-unboost|p2a: Eternatus|spe|1
battle-gen9ubers-1857,simple-uber-301,True,8,|-ability|p2a: Eternatus|Pressure
battle-gen9ubers-1857,simple-uber-301,True,8,|turn|9
battle-gen9ubers-1857,simple-uber-301,True,9,|
battle-gen9ubers-1857,simple-uber-301,True,9,|switch|p1a: Eternatus|Eternatus|421/421
battle-gen9ubers-1857,simple-uber-301,True,9,|-damage|p1a: Eternatus|369/421|[from] Spikes
battle-gen9ubers-1857,simple-uber-301,True,9,|-ability|p1a: Eternatus|Pressure
battle-gen9ubers-1857,simple-uber-301,True,9,|move|p2a: Eternatus|Fire Blast|p1a: Eternatus
battle-gen9ubers-1857,simple-uber-301,True,9,|-resisted|p1a: Eternatus
battle-gen9ubers-1857,simple-uber-301,True,9,|-damage|p1a: Eternatus|291/421
battle-gen9ubers-1857,simple-uber-301,True,9,|
battle-gen9ubers-1857,simple-uber-301,True,9,|upkeep
battle-gen9ubers-1857,simple-uber-301,True,9,|turn|10
battle-gen9ubers-1857,simple-uber-301,True,10,|
battle-gen9ubers-1857,simple-uber-301,True,10,|move|p1a: Eternatus|Dynamax Cannon|p2a: Eternatus
battle-gen9ubers-1857,simple-uber-301,True,10,|-supereffective|p2a: Eternatus
battle-gen9ubers-1857,simple-uber-301,True,10,|-damage|p2a: Eternatus|8/100
battle-gen9ubers-1857,simple-uber-301,True,10,|move|p2a: Eternatus|Dynamax Cannon|p1a: Eternatus
battle-gen9ubers-1857,simple-uber-301,True,10,|-supereffective|p1a: Eternatus
battle-gen9ubers-1857,simple-uber-301,True,10,|-damage|p1a: Eternatus|0 fnt
battle-gen9ubers-1857,simple-uber-301,True,10,|faint|p1a: Eternatus
battle-gen9ubers-1857,simple-uber-301,True,10,|
battle-gen9ubers-1857,simple-uber-301,True,10,|upkeep
battle-gen9ubers-1857,simple-uber-301,True,10,|
battle-gen9ubers-1857,simple-uber-301,True,10,|switch|p1a: Zacian|Zacian-Crowned|67/325
battle-gen9ubers-1857,simple-uber-301,True,10,|-damage|p1a: Zacian|27/325|[from] Spikes
battle-gen9ubers-1857,simple-uber-301,True,10,|turn|11
battle-gen9ubers-1857,simple-uber-301,True,11,|
battle-gen9ubers-1857,simple-uber-301,True,11,|move|p1a: Zacian|Behemoth Blade|p2a: Eternatus
battle-gen9ubers-1857,simple-uber-301,True,11,|-damage|p2a: Eternatus|0 fnt
battle-gen9ubers-1857,simple-uber-301,True,11,|faint|p2a: Eternatus
battle-gen9ubers-1857,simple-uber-301,True,11,|
battle-gen9ubers-1857,simple-uber-301,True,11,|upkeep
battle-gen9ubers-1857,simple-uber-301,True,11,|
battle-gen9ubers-1857,simple-uber-301,True,11,|switch|p2a: Koraidon|Koraidon|100/100
battle-gen9ubers-1857,simple-uber-301,True,11,|-activate|p2a: Koraidon|move: Sticky Web
battle-gen9ubers-1857,simple-uber-301,True,11,|-unboost|p2a: Koraidon|spe|1
battle-gen9ubers-1857,simple-uber-301,True,11,|-weather|SunnyDay|[from] ability: Orichalcum Pulse|[of] p2a: Koraidon
battle-gen9ubers-1857,simple-uber-301,True,11,|-activate|p2a: Koraidon|Orichalcum Pulse|[source]
battle-gen9ubers-1857,simple-uber-301,True,11,|turn|12
